Product_ID,Product_Name,Category,Subcategory,Price,Units_Sold,Revenue,Cost,Profit,Date,Store/Channel,Customer_ID
SKU45783,Dove Body Wash,Beauty,Bath & Body,1124.66,39,43861.74,23935.78,19925.96,8/14/2024,Retail Store,1223
SKU40289,Samsung Smart TV,Electronics,Television,821.52,23,18894.96,16466.1,2428.86,2/5/2025,Retail Store,1224
SKU63022,Samsung Smart TV,Electronics,Television,992.89,15,14893.35,8912.5,5980.85,9/10/2024,Mobile App,1225
SKU67925,HP Laptop,Electronics,Computers,166.73,71,11837.83,7001.9,4835.93,9/8/2024,Marketplace,1226
SKU45860,Samsung Smart TV,Electronics,Television,469.74,97,45564.78,20467.52,25097.26,12/30/2024,Retail Store,1227
SKU58182,Maybelline Lipstick,Beauty,Makeup,1470.46,67,98520.82,77598.37,20922.45,8/29/2024,Mobile App,1228
SKU20124,Levi's Jeans,Apparel,Casualwear,1072,33,35376,22922.33,12453.67,8/19/2024,Mobile App,1229
SKU91761,Dove Body Wash,Beauty,Bath & Body,937.73,53,49699.69,41787.72,7911.97,6/25/2024,Online,1230
SKU35073,Nike Running Shoes,Apparel,Sportswear,1423.83,84,119601.72,54682.36,64919.36,3/16/2025,Online,1231
SKU99631,HP Laptop,Electronics,Computers,579.98,71,41178.58,26262.49,14916.09,6/26/2024,Retail Store,1232
SKU33966,Colgate Toothpaste,Beauty,Oral Care,799.89,34,27196.26,22567.72,4628.54,5/24/2024,Marketplace,1233
SKU84025,Adidas Hoodie,Apparel,Sportswear,157.62,41,6462.42,4988.23,1474.19,9/13/2024,Mobile App,1234
SKU46382,Levi's Jeans,Apparel,Casualwear,682.61,94,64165.34,46510.79,17654.55,3/24/2025,Marketplace,1235
SKU21977,Samsung Smart TV,Electronics,Television,810.66,38,30805.08,15345.47,15459.61,11/11/2024,Mobile App,1236
SKU35239,Dove Body Wash,Beauty,Bath & Body,253.82,82,20813.24,14931.94,5881.3,11/12/2024,Mobile App,1237
SKU10393,Maybelline Lipstick,Beauty,Makeup,883.11,12,10597.32,6549.67,4047.65,11/16/2024,Online,1238
SKU27707,Maybelline Lipstick,Beauty,Makeup,171.69,62,10644.78,5687.02,4957.76,9/26/2024,Retail Store,1239
SKU95480,Samsung Smart TV,Electronics,Television,1371.87,28,38412.36,20870.67,17541.69,11/26/2024,Retail Store,1240
SKU17214,Dove Body Wash,Beauty,Bath & Body,1239.05,3,3717.15,3118.83,598.32,1/21/2025,Mobile App,1241
SKU90558,Apple iPhone 14,Electronics,Smartphones,479.99,8,3839.92,2318.95,1520.97,2/9/2025,Online,1242
SKU31884,Samsung Smart TV,Electronics,Television,1311.64,60,78698.4,67480.26,11218.14,1/14/2025,Mobile App,1243
SKU79263,Maybelline Lipstick,Beauty,Makeup,954.09,62,59153.58,31091.44,28062.14,6/5/2024,Mobile App,1244
SKU89970,Colgate Toothpaste,Beauty,Oral Care,1017.95,53,53951.35,41521.86,12429.49,3/12/2025,Online,1245
SKU65668,Levi's Jeans,Apparel,Casualwear,1086.09,95,103178.55,78749.07,24429.48,5/25/2024,Mobile App,1246
SKU19675,Maybelline Lipstick,Beauty,Makeup,538.34,73,39298.82,22247.74,17051.08,10/24/2024,Retail Store,1247
SKU23498,Nike Running Shoes,Apparel,Sportswear,376.68,50,18834,12371.91,6462.09,10/11/2024,Online,1248
SKU23994,Samsung Smart TV,Electronics,Television,326.5,100,32650,18874.43,13775.57,3/19/2025,Online,1249
SKU58516,Apple iPhone 14,Electronics,Smartphones,74.69,17,1269.73,940.8,328.93,5/21/2024,Retail Store,1250
SKU15620,Samsung Smart TV,Electronics,Television,745.14,82,61101.48,42811.6,18289.88,6/15/2024,Online,1251
SKU60765,Dove Body Wash,Beauty,Bath & Body,122.68,26,3189.68,1374.16,1815.52,4/5/2025,Online,1252
SKU71450,Apple iPhone 14,Electronics,Smartphones,987.13,81,79957.53,68619.29,11338.24,2/8/2025,Marketplace,1253
SKU37316,Apple iPhone 14,Electronics,Smartphones,1083.04,71,76895.84,33088.56,43807.28,7/17/2024,Online,1254
SKU81412,Colgate Toothpaste,Beauty,Oral Care,46.68,7,326.76,242.15,84.61,8/2/2024,Marketplace,1255
SKU10627,Levi's Jeans,Apparel,Casualwear,852,9,7668,4026.09,3641.91,3/8/2025,Marketplace,1256
SKU34248,Dove Body Wash,Beauty,Bath & Body,716.48,31,22210.88,10163.05,12047.83,5/5/2024,Online,1257
SKU11327,Dove Body Wash,Beauty,Bath & Body,621.72,80,49737.6,37252.38,12485.22,2/13/2025,Marketplace,1258
SKU82732,Adidas Hoodie,Apparel,Sportswear,144.74,75,10855.5,6910.56,3944.94,6/6/2024,Mobile App,1259
SKU11166,Nike Running Shoes,Apparel,Sportswear,1001.15,59,59067.85,49971.94,9095.91,7/6/2024,Retail Store,1260
SKU83772,Maybelline Lipstick,Beauty,Makeup,558.66,49,27374.34,23703.39,3670.95,2/19/2025,Marketplace,1261
SKU34526,Apple iPhone 14,Electronics,Smartphones,1099.15,74,81337.1,37551.2,43785.9,8/18/2024,Online,1262
SKU15556,Panasonic Microwave,Electronics,Appliances,1220.06,45,54902.7,33880.63,21022.07,3/31/2025,Mobile App,1263
SKU19365,HP Laptop,Electronics,Computers,1381.23,91,125691.93,51285.15,74406.78,12/2/2024,Marketplace,1264
SKU33457,Maybelline Lipstick,Beauty,Makeup,513.37,37,18994.69,17028.32,1966.37,9/30/2024,Online,1265
SKU94618,Samsung Smart TV,Electronics,Television,273.58,44,12037.52,9845.25,2192.27,9/8/2024,Mobile App,1266
SKU21851,Apple iPhone 14,Electronics,Smartphones,986.21,90,88758.9,67145.61,21613.29,2/3/2025,Online,1267
SKU29367,Colgate Toothpaste,Beauty,Oral Care,963.96,57,54945.72,46610.91,8334.81,9/6/2024,Mobile App,1268
SKU10736,Colgate Toothpaste,Beauty,Oral Care,511.44,34,17388.96,12356,5032.96,12/31/2024,Retail Store,1269
SKU46795,Levi's Jeans,Apparel,Casualwear,896.81,67,60086.27,52028.33,8057.94,1/3/2025,Marketplace,1270
SKU69722,HP Laptop,Electronics,Computers,1155.65,74,85518.1,65338.74,20179.36,4/7/2025,Retail Store,1271
SKU94707,Apple iPhone 14,Electronics,Smartphones,1233.83,69,85134.27,41505.98,43628.29,10/17/2024,Retail Store,1272
SKU61072,Levi's Jeans,Apparel,Casualwear,388.09,99,38420.91,20086.22,18334.69,12/21/2024,Marketplace,1273
SKU89362,Samsung Smart TV,Electronics,Television,715.34,51,36482.34,29791,6691.34,7/24/2024,Online,1274
SKU99371,Adidas Hoodie,Apparel,Sportswear,117.1,35,4098.5,2359.62,1738.88,1/10/2025,Marketplace,1275
SKU44946,Adidas Hoodie,Apparel,Sportswear,1190.33,53,63087.49,49525.14,13562.35,10/9/2024,Marketplace,1276
SKU29125,Dove Body Wash,Beauty,Bath & Body,1468.98,59,86669.82,60945.88,25723.94,7/18/2024,Marketplace,1277
SKU54677,Panasonic Microwave,Electronics,Appliances,1344.59,57,76641.63,58304.71,18336.92,9/2/2024,Mobile App,1278
SKU63616,Apple iPhone 14,Electronics,Smartphones,141.2,33,4659.6,2518.6,2141,11/2/2024,Mobile App,1279
SKU11849,Dove Body Wash,Beauty,Bath & Body,272.49,32,8719.68,6015.16,2704.52,1/11/2025,Marketplace,1280
SKU44753,Adidas Hoodie,Apparel,Sportswear,456.02,29,13224.58,7310.69,5913.89,5/26/2024,Mobile App,1281
SKU70319,Panasonic Microwave,Electronics,Appliances,12.57,36,452.52,266.14,186.38,1/18/2025,Retail Store,1282
SKU87438,Levi's Jeans,Apparel,Casualwear,109.8,74,8125.2,5783.94,2341.26,11/18/2024,Marketplace,1283
SKU49932,Nike Running Shoes,Apparel,Sportswear,473.19,15,7097.85,4458.6,2639.25,5/10/2024,Online,1284
SKU46996,Maybelline Lipstick,Beauty,Makeup,1186.38,33,39150.54,24332.57,14817.97,1/12/2025,Online,1285
SKU87695,HP Laptop,Electronics,Computers,851.48,53,45128.44,23056.6,22071.84,7/9/2024,Online,1286
SKU37401,Adidas Hoodie,Apparel,Sportswear,1058.96,41,43417.36,24554.88,18862.48,5/21/2024,Marketplace,1287
SKU22450,Nike Running Shoes,Apparel,Sportswear,887.84,99,87896.16,72068.89,15827.27,5/31/2024,Online,1288
SKU71105,Levi's Jeans,Apparel,Casualwear,972.29,47,45697.63,29291.58,16406.05,11/1/2024,Mobile App,1289
SKU97088,Samsung Smart TV,Electronics,Television,1482.92,30,44487.6,29763.79,14723.81,2/4/2025,Retail Store,1290
SKU61227,Nike Running Shoes,Apparel,Sportswear,1385.92,58,80383.36,38791.96,41591.4,5/1/2024,Marketplace,1291
SKU97659,Nike Running Shoes,Apparel,Sportswear,867.93,60,52075.8,41397.39,10678.41,7/12/2024,Online,1292
SKU86413,Levi's Jeans,Apparel,Casualwear,1309.25,31,40586.75,18631.43,21955.32,11/9/2024,Online,1293
SKU68853,Adidas Hoodie,Apparel,Sportswear,640.94,51,32687.94,28492.61,4195.33,8/9/2024,Online,1294
SKU10687,Panasonic Microwave,Electronics,Appliances,548.23,98,53726.54,35186.63,18539.91,2/26/2025,Marketplace,1295
SKU29778,Nike Running Shoes,Apparel,Sportswear,443.39,16,7094.24,4499.04,2595.2,2/24/2025,Mobile App,1296
SKU30356,Levi's Jeans,Apparel,Casualwear,162.01,28,4536.28,2386.34,2149.94,5/2/2024,Retail Store,1297
SKU16693,Dove Body Wash,Beauty,Bath & Body,808.3,76,61430.8,40620.09,20810.71,6/29/2024,Marketplace,1298
SKU10539,Panasonic Microwave,Electronics,Appliances,808.99,80,64719.2,51699.39,13019.81,8/29/2024,Marketplace,1299
SKU47742,Maybelline Lipstick,Beauty,Makeup,1471.28,5,7356.4,4835.25,2521.15,8/6/2024,Marketplace,1300
SKU27074,Maybelline Lipstick,Beauty,Makeup,1294.65,11,14241.15,11843.29,2397.86,6/4/2024,Mobile App,1301
SKU14474,HP Laptop,Electronics,Computers,437.21,99,43283.79,28740.03,14543.76,4/8/2025,Retail Store,1302
SKU26971,Dove Body Wash,Beauty,Bath & Body,1075.93,95,102213.35,41826.55,60386.8,4/20/2025,Retail Store,1303
SKU67492,Samsung Smart TV,Electronics,Television,1424.44,30,42733.2,30119.1,12614.1,5/30/2024,Retail Store,1304
SKU33468,Apple iPhone 14,Electronics,Smartphones,848.56,95,80613.2,50389.37,30223.83,3/7/2025,Retail Store,1305
SKU99254,Levi's Jeans,Apparel,Casualwear,1234.56,1,1234.56,749.72,484.84,7/9/2024,Marketplace,1306
SKU11210,Levi's Jeans,Apparel,Casualwear,202.73,14,2838.22,1984.99,853.23,9/5/2024,Online,1307
SKU54430,Colgate Toothpaste,Beauty,Oral Care,163.19,54,8812.26,7764.05,1048.21,11/29/2024,Marketplace,1308
SKU96334,Dove Body Wash,Beauty,Bath & Body,44.32,60,2659.2,1958.88,700.32,9/1/2024,Marketplace,1309
SKU47184,Dove Body Wash,Beauty,Bath & Body,47.3,2,94.6,84.93,9.67,10/7/2024,Mobile App,1310
SKU96152,Panasonic Microwave,Electronics,Appliances,109.35,95,10388.25,8547.63,1840.62,7/15/2024,Retail Store,1311
SKU71213,Levi's Jeans,Apparel,Casualwear,1434.29,29,41594.41,31144.32,10450.09,12/2/2024,Online,1312
SKU92924,Maybelline Lipstick,Beauty,Makeup,467.67,42,19642.14,13531.38,6110.76,4/3/2025,Marketplace,1313
SKU25079,Dove Body Wash,Beauty,Bath & Body,557.55,86,47949.3,39508.11,8441.19,10/23/2024,Retail Store,1314
SKU21586,Samsung Smart TV,Electronics,Television,920.76,91,83789.16,56974.87,26814.29,10/16/2024,Retail Store,1315
SKU61590,Samsung Smart TV,Electronics,Television,394.07,15,5911.05,4939.55,971.5,8/21/2024,Online,1316
SKU62065,Maybelline Lipstick,Beauty,Makeup,458.89,69,31663.41,20086.38,11577.03,9/23/2024,Retail Store,1317
SKU91582,Adidas Hoodie,Apparel,Sportswear,192.14,41,7877.74,5925.92,1951.82,5/24/2024,Marketplace,1318
SKU33289,Dove Body Wash,Beauty,Bath & Body,497.83,12,5973.96,3809.61,2164.35,4/18/2025,Retail Store,1319
SKU89893,HP Laptop,Electronics,Computers,880.9,15,13213.5,10460.18,2753.32,11/28/2024,Online,1320
SKU45364,HP Laptop,Electronics,Computers,1077.63,37,39872.31,35385.18,4487.13,5/9/2024,Online,1321
SKU47822,Panasonic Microwave,Electronics,Appliances,1483.73,38,56381.74,27419.06,28962.68,8/22/2024,Online,1322
SKU97347,Maybelline Lipstick,Beauty,Makeup,805.84,79,63661.36,42001.82,21659.54,11/18/2024,Retail Store,1323
SKU16793,Adidas Hoodie,Apparel,Sportswear,525.68,94,49413.92,37939.06,11474.86,6/30/2024,Online,1324
SKU42828,Dove Body Wash,Beauty,Bath & Body,474.31,97,46008.07,38963.03,7045.04,10/6/2024,Marketplace,1325
SKU64249,Panasonic Microwave,Electronics,Appliances,841.21,61,51313.81,26686.29,24627.52,4/24/2025,Mobile App,1326
SKU75866,Panasonic Microwave,Electronics,Appliances,801.26,6,4807.56,2713.18,2094.38,12/17/2024,Marketplace,1327
SKU75493,HP Laptop,Electronics,Computers,596.73,45,26852.85,18048.92,8803.93,9/28/2024,Online,1328
SKU21530,Nike Running Shoes,Apparel,Sportswear,152.26,35,5329.1,2827.51,2501.59,12/20/2024,Marketplace,1329
SKU45260,HP Laptop,Electronics,Computers,214.25,67,14354.75,11040.92,3313.83,9/12/2024,Mobile App,1330
SKU21225,Dove Body Wash,Beauty,Bath & Body,1407.49,30,42224.7,32383.79,9840.91,10/14/2024,Mobile App,1331
SKU98901,Apple iPhone 14,Electronics,Smartphones,1440.22,81,116657.82,104106.43,12551.39,10/5/2024,Retail Store,1332
SKU92665,Samsung Smart TV,Electronics,Television,184.64,23,4246.72,3291.68,955.04,3/16/2025,Mobile App,1333
SKU25172,Colgate Toothpaste,Beauty,Oral Care,272.35,12,3268.2,2295.87,972.33,9/6/2024,Online,1334
SKU52948,Maybelline Lipstick,Beauty,Makeup,1216.64,3,3649.92,1957.66,1692.26,1/17/2025,Online,1335
SKU36692,Colgate Toothpaste,Beauty,Oral Care,503.75,58,29217.5,17534.68,11682.82,4/30/2024,Marketplace,1336
SKU60030,Samsung Smart TV,Electronics,Television,1497.36,27,40428.72,24460.86,15967.86,12/29/2024,Mobile App,1337
SKU48830,HP Laptop,Electronics,Computers,1425.04,85,121128.4,62100.17,59028.23,11/19/2024,Retail Store,1338
SKU40411,HP Laptop,Electronics,Computers,588.31,78,45888.18,23922.08,21966.1,3/15/2025,Retail Store,1339
SKU45077,Adidas Hoodie,Apparel,Sportswear,1161.26,25,29031.5,18331.62,10699.88,7/19/2024,Marketplace,1340
SKU32498,Maybelline Lipstick,Beauty,Makeup,861.51,93,80120.43,37122.5,42997.93,11/11/2024,Retail Store,1341
SKU94093,Apple iPhone 14,Electronics,Smartphones,1369.85,57,78081.45,56560.83,21520.62,2/23/2025,Online,1342
SKU13466,Colgate Toothpaste,Beauty,Oral Care,999.95,80,79996,37102.46,42893.54,4/3/2025,Mobile App,1343
SKU81691,Dove Body Wash,Beauty,Bath & Body,156.26,30,4687.8,4064.74,623.06,10/5/2024,Retail Store,1344
SKU28699,Panasonic Microwave,Electronics,Appliances,403.77,92,37146.84,15323.74,21823.1,4/29/2025,Retail Store,1345
SKU56954,HP Laptop,Electronics,Computers,301.31,65,19585.15,13139.83,6445.32,3/22/2025,Online,1346
SKU95102,Colgate Toothpaste,Beauty,Oral Care,31.35,56,1755.6,1142,613.6,1/24/2025,Online,1347
SKU68436,Panasonic Microwave,Electronics,Appliances,959.12,66,63301.92,27659.86,35642.06,11/15/2024,Online,1348
SKU34378,Panasonic Microwave,Electronics,Appliances,1312.91,7,9190.37,4547.27,4643.1,5/13/2024,Mobile App,1349
SKU51914,Samsung Smart TV,Electronics,Television,1132.24,19,21512.56,11824.08,9688.48,3/13/2025,Retail Store,1350
SKU76992,Nike Running Shoes,Apparel,Sportswear,911.68,81,73846.08,58993.92,14852.16,4/23/2025,Mobile App,1351
SKU15540,Panasonic Microwave,Electronics,Appliances,219.65,100,21965,15803.75,6161.25,1/12/2025,Marketplace,1352
SKU47053,Panasonic Microwave,Electronics,Appliances,813.29,63,51237.27,20826.2,30411.07,12/1/2024,Retail Store,1353
SKU77989,Adidas Hoodie,Apparel,Sportswear,368.95,39,14389.05,8001.5,6387.55,3/21/2025,Online,1354
SKU35081,Colgate Toothpaste,Beauty,Oral Care,219.37,63,13820.31,11130.75,2689.56,8/15/2024,Online,1355
SKU96351,Apple iPhone 14,Electronics,Smartphones,1344.8,52,69929.6,41237.7,28691.9,5/7/2024,Online,1356
SKU64700,HP Laptop,Electronics,Computers,1378.09,54,74416.86,45631.89,28784.97,5/9/2024,Online,1357
SKU72105,Maybelline Lipstick,Beauty,Makeup,241.01,82,19762.82,8448.45,11314.37,12/20/2024,Marketplace,1358
SKU88820,HP Laptop,Electronics,Computers,846.16,54,45692.64,32936.06,12756.58,10/27/2024,Retail Store,1359
SKU77217,Panasonic Microwave,Electronics,Appliances,1496.55,47,70337.85,37235.97,33101.88,1/4/2025,Retail Store,1360
SKU51321,Panasonic Microwave,Electronics,Appliances,581.7,10,5817,2923.88,2893.12,6/1/2024,Marketplace,1361
SKU77508,Nike Running Shoes,Apparel,Sportswear,1408.31,51,71823.81,37139.94,34683.87,8/15/2024,Marketplace,1362
SKU41407,Maybelline Lipstick,Beauty,Makeup,1018.21,17,17309.57,8910.15,8399.42,6/27/2024,Mobile App,1363
SKU75314,Nike Running Shoes,Apparel,Sportswear,204.99,70,14349.3,7328.47,7020.83,6/18/2024,Mobile App,1364
SKU38626,Apple iPhone 14,Electronics,Smartphones,489.08,26,12716.08,6515.98,6200.1,12/16/2024,Online,1365
SKU37517,Adidas Hoodie,Apparel,Sportswear,958.12,94,90063.28,54107.16,35956.12,5/26/2024,Mobile App,1366
SKU83329,Maybelline Lipstick,Beauty,Makeup,56.79,3,170.37,119.34,51.03,9/8/2024,Marketplace,1367
SKU78371,HP Laptop,Electronics,Computers,488.88,27,13199.76,7142.04,6057.72,9/28/2024,Marketplace,1368
SKU96205,Nike Running Shoes,Apparel,Sportswear,21.11,76,1604.36,1065.68,538.68,11/1/2024,Mobile App,1369
SKU36956,Adidas Hoodie,Apparel,Sportswear,1144.87,82,93879.34,83312.77,10566.57,1/4/2025,Mobile App,1370
SKU69190,Panasonic Microwave,Electronics,Appliances,1279.24,30,38377.2,25896.21,12480.99,5/29/2024,Retail Store,1371
SKU49719,Panasonic Microwave,Electronics,Appliances,355.76,89,31662.64,17479.07,14183.57,12/18/2024,Marketplace,1372
SKU23481,Nike Running Shoes,Apparel,Sportswear,1261.17,72,90804.24,69683.1,21121.14,4/11/2025,Mobile App,1373
SKU50437,Colgate Toothpaste,Beauty,Oral Care,698.56,94,65664.64,58430.99,7233.65,12/23/2024,Online,1374
SKU66250,HP Laptop,Electronics,Computers,180.73,99,17892.27,12881.2,5011.07,4/26/2025,Marketplace,1375
SKU29280,Dove Body Wash,Beauty,Bath & Body,114.24,84,9596.16,8085.12,1511.04,1/29/2025,Mobile App,1376
SKU38780,Panasonic Microwave,Electronics,Appliances,1467.79,7,10274.53,9104.08,1170.45,8/4/2024,Mobile App,1377
SKU40031,Colgate Toothpaste,Beauty,Oral Care,158.62,40,6344.8,2987.98,3356.82,10/12/2024,Marketplace,1378
SKU58424,Panasonic Microwave,Electronics,Appliances,160.37,43,6895.91,5624.12,1271.79,11/28/2024,Mobile App,1379
SKU25516,Levi's Jeans,Apparel,Casualwear,416.18,19,7907.42,4070.16,3837.26,5/10/2024,Mobile App,1380
SKU73167,Levi's Jeans,Apparel,Casualwear,1234.36,47,58014.92,45419.87,12595.05,9/27/2024,Mobile App,1381
SKU44130,Samsung Smart TV,Electronics,Television,956.93,67,64114.31,35386.79,28727.52,12/22/2024,Retail Store,1382
SKU58106,Samsung Smart TV,Electronics,Television,1483.54,36,53407.44,31157.97,22249.47,6/9/2024,Online,1383
SKU86990,HP Laptop,Electronics,Computers,97.23,76,7389.48,6552.92,836.56,4/3/2025,Retail Store,1384
SKU63351,Colgate Toothpaste,Beauty,Oral Care,96.92,24,2326.08,1867.14,458.94,8/18/2024,Marketplace,1385
SKU24363,Maybelline Lipstick,Beauty,Makeup,343.18,4,1372.72,904.49,468.23,1/9/2025,Mobile App,1386
SKU54665,Samsung Smart TV,Electronics,Television,90.5,72,6516,2865.95,3650.05,4/4/2025,Marketplace,1387
SKU20047,Colgate Toothpaste,Beauty,Oral Care,636.77,23,14645.71,9415.78,5229.93,8/19/2024,Online,1388
SKU75393,Maybelline Lipstick,Beauty,Makeup,150.34,67,10072.78,5253.8,4818.98,10/13/2024,Online,1389
SKU86778,Maybelline Lipstick,Beauty,Makeup,1105.06,73,80669.38,51830.95,28838.43,5/8/2024,Mobile App,1390
SKU15161,Apple iPhone 14,Electronics,Smartphones,620.31,22,13646.82,6570.89,7075.93,11/19/2024,Marketplace,1391
SKU15279,Colgate Toothpaste,Beauty,Oral Care,104.51,26,2717.26,1865.24,852.02,1/17/2025,Mobile App,1392
SKU33839,Levi's Jeans,Apparel,Casualwear,1205.18,84,101235.12,71757.42,29477.7,8/1/2024,Retail Store,1393
SKU27414,Maybelline Lipstick,Beauty,Makeup,1447.7,39,56460.3,38446.44,18013.86,4/10/2025,Mobile App,1394
SKU29921,Dove Body Wash,Beauty,Bath & Body,33.26,4,133.04,59.72,73.32,2/20/2025,Retail Store,1395
SKU75790,Levi's Jeans,Apparel,Casualwear,760.2,96,72979.2,31952.62,41026.58,8/5/2024,Retail Store,1396
SKU49326,Panasonic Microwave,Electronics,Appliances,813.76,52,42315.52,26054.4,16261.12,2/10/2025,Retail Store,1397
SKU14537,Samsung Smart TV,Electronics,Television,276.74,33,9132.42,4602.94,4529.48,9/8/2024,Online,1398
SKU81425,Colgate Toothpaste,Beauty,Oral Care,305.82,21,6422.22,4308.74,2113.48,6/26/2024,Marketplace,1399
SKU68647,Maybelline Lipstick,Beauty,Makeup,91.89,90,8270.1,6009.59,2260.51,9/17/2024,Mobile App,1400
SKU26342,Panasonic Microwave,Electronics,Appliances,1348.12,64,86279.68,69809.64,16470.04,3/14/2025,Mobile App,1401
SKU53472,Panasonic Microwave,Electronics,Appliances,1304.4,64,83481.6,42259.5,41222.1,1/19/2025,Mobile App,1402
SKU74258,Maybelline Lipstick,Beauty,Makeup,890.11,43,38274.73,30043.21,8231.52,12/10/2024,Online,1403
SKU64665,Adidas Hoodie,Apparel,Sportswear,1005.55,23,23127.65,13917.04,9210.61,4/21/2025,Mobile App,1404
SKU89744,Colgate Toothpaste,Beauty,Oral Care,961.67,52,50006.84,40161.42,9845.42,11/22/2024,Retail Store,1405
SKU78974,Levi's Jeans,Apparel,Casualwear,212.26,20,4245.2,3333.27,911.93,3/7/2025,Online,1406
SKU61404,HP Laptop,Electronics,Computers,968.98,28,27131.44,16588.03,10543.41,6/18/2024,Mobile App,1407
SKU38998,Maybelline Lipstick,Beauty,Makeup,554.11,33,18285.63,10260.65,8024.98,10/6/2024,Retail Store,1408
SKU16452,Dove Body Wash,Beauty,Bath & Body,1288.45,44,56691.8,46435.87,10255.93,12/5/2024,Online,1409
SKU88838,Panasonic Microwave,Electronics,Appliances,352.3,96,33820.8,24276.52,9544.28,8/5/2024,Mobile App,1410
SKU67275,Dove Body Wash,Beauty,Bath & Body,1424.98,44,62699.12,31269.68,31429.44,10/25/2024,Online,1411
SKU22064,Maybelline Lipstick,Beauty,Makeup,1000.32,87,87027.84,59671.93,27355.91,4/10/2025,Marketplace,1412
SKU29155,Samsung Smart TV,Electronics,Television,1010.47,87,87910.89,66306.62,21604.27,12/10/2024,Online,1413
SKU26153,Panasonic Microwave,Electronics,Appliances,964.05,66,63627.3,41105.24,22522.06,8/19/2024,Online,1414
SKU69921,Maybelline Lipstick,Beauty,Makeup,760.59,85,64650.15,28084.03,36566.12,11/13/2024,Marketplace,1415
SKU19875,Maybelline Lipstick,Beauty,Makeup,1466.05,98,143672.9,76734.8,66938.1,1/6/2025,Online,1416
SKU46303,Dove Body Wash,Beauty,Bath & Body,678.66,96,65151.36,37253.35,27898.01,6/28/2024,Retail Store,1417
SKU30433,Maybelline Lipstick,Beauty,Makeup,722.54,80,57803.2,30102.66,27700.54,4/12/2025,Retail Store,1418
SKU58714,Adidas Hoodie,Apparel,Sportswear,1456.65,46,67005.9,52078.88,14927.02,1/1/2025,Mobile App,1419
